Total Housing Units,Year,Median Year Structure Built,Median Year Moved In,Percent with Bachelor's degree,Median rent burden,Evictions per units,Percent Black,Percent White,Percent Asian,Percent Native,Neighbors Mean,Number Stops,num shuttle stops
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,15,0.0
1490.0,2011,1942.0,2005.0,24.2,29.4,0.0013422818791946304,0.005240828550037434,0.3351634639381083,0.6271524831544797,0.0,0.0,13,0.0
1474.0,2013,1943.0,2005.0,27.9,32.5,0.0013568521031207595,0.0030449124587668104,0.3443288505455468,0.5942654148693225,0.0015224562293834052,2.0,13,0.0
1490.0,2014,1942.0,2005.0,5.4,33.4,0.004697986577181208,0.00535149598637801,0.2918997810751642,0.6494770128922404,0.001459498905375821,2.0,13,0.0
1506.0,2015,1939.0,2006.0,835.0,34.9,0.0026560424966799467,0.008151522416686647,0.28985854711100456,0.6422920163030449,0.0014385039558858787,9.0,13,0.0
1578.0,2016,1939.0,2009.0,865.0,32.6,0.0006337135614702152,0.0076063703351556934,0.3546470168766342,0.5902067981934871,0.0011884953648680769,11.0,13,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,13,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,13,0.0
1462.0,2011,1944.0,2004.0,32.6,35.5,0.0006839945280437755,0.0367416690401595,0.2571916832811165,0.6519510111079464,0.0,0.0,13,0.0
1478.0,2012,1943.0,2003.0,26.4,32.8,0.0013531799729364006,0.025878003696857672,0.2447847900712965,0.6773171375759176,0.0,1.0,13,0.0
1497.0,2013,1942.0,2005.0,25.9,36.1,0.0006680026720106881,0.02143569292123629,0.23055832502492524,0.6777168494516451,0.0,3.0,13,0.0
1526.0,2014,1943.0,2006.0,5.2,48.9,0.001310615989515072,0.021073758153537386,0.20697441043652784,0.6951831409934772,0.0,3.0,13,0.0
1539.0,2015,1943.0,2009.0,904.0,44.1,0.002599090318388564,0.0,0.2061576354679803,0.7349753694581279,0.0022167487684729066,3.0,13,0.0
1598.0,2016,1943.0,2010.0,995.0,39.8,0.0037546933667083854,0.029888204426192107,0.2240474560803103,0.6657540497376226,0.0018252338580880675,6.0,13,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,13,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,13,0.0
1810.0,2011,1946.0,2005.0,28.0,25.4,0.0011049723756906078,0.02302755756889392,0.3250283125707814,0.5830502076255191,0.0,0.0,24,0.0
1799.0,2013,1943.0,2006.0,26.4,32.8,0.0011117287381878821,0.007943838906336598,0.3199704415296508,0.6164788472196564,0.0,2.0,24,0.0
1855.0,2014,1942.0,2008.0,5.0,28.7,0.0026954177897574125,0.00841992117520602,0.3222859190254389,0.5906485130777499,0.0,2.0,24,0.0
1852.0,2015,1940.0,2010.0,1292.0,23.4,0.003239740820734341,0.008559201141226819,0.3104493580599144,0.5957560627674751,0.0,7.0,24,0.0
1874.0,2016,1942.0,2011.0,1298.0,27.8,0.0005336179295624333,0.008511377453534827,0.3117943373284697,0.5891957616814313,0.0,11.0,24,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,24,0.0
1398.0,2013,1945.0,2006.0,28.9,26.1,0.000715307582260372,0.013492063492063493,0.2658730158730159,0.6706349206349206,0.005291005291005291,0.0,10,0.0
1424.0,2014,1945.0,2008.0,5.3,20.0,0.002106741573033708,0.016770963704630788,0.3108886107634543,0.6100125156445557,0.0040050062578222785,1.0,10,0.0
1435.0,2015,1945.0,2009.0,960.0,25.3,0.0006968641114982577,0.012898686679174485,0.2342870544090057,0.6969981238273921,0.0,4.0,10,0.0
1439.0,2016,1946.0,2010.0,1147.0,26.0,0.0020847810979847115,0.014340129957427741,0.2628276943759803,0.6739861079991037,0.0,4.0,10,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,10,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,10,0.0
2834.0,2012,1939.0,2005.0,36.4,32.8,0.0003528581510232886,0.0061394005055976884,0.4575659082701336,0.4650294931985073,0.0016853256289876008,0.0,27,0.0
2822.0,2013,1939.0,2006.0,34.4,32.5,0.0007087172218284907,0.00746359965740854,0.4185733512786003,0.5092377340022024,0.004404747338798483,1.0,27,0.0
2852.0,2014,1939.0,2007.0,4.3,35.6,0.0010518934081346423,0.007411630558722918,0.4196123147092361,0.5173318129988598,0.005473204104903079,3.0,27,0.0
2891.0,2016,1939.0,2010.0,1844.0,34.1,0.0020754064337599448,0.006491120636864666,0.4237599510104103,0.5238211879975505,0.0040416411512553575,3.0,27,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,27,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,27,0.0
1548.0,2013,1952.0,2004.0,35.9,38.1,0.0012919896640826874,0.0,0.3660174613834789,0.6162972912469219,0.0,0.0,19,0.0
1567.0,2015,1952.0,2006.0,1283.0,34.3,0.0006381620931716656,0.00755939524838013,0.33952483801295896,0.6434125269978401,0.0,2.0,19,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,19,0.0
2889.0,2012,1944.0,2004.0,31.1,29.3,0.0003461405330564209,0.00594500866980431,0.3290810007431261,0.6001981669556602,0.0,0.0,16,0.0
2888.0,2013,1945.0,2005.0,31.8,30.1,0.0006925207756232687,0.008787346221441127,0.3355510921416018,0.5969118754707506,0.0,1.0,16,0.0
2910.0,2014,1946.0,2006.0,4.4,29.3,0.001718213058419244,0.010459469555472544,0.3683227493462832,0.5587099987548251,0.0,3.0,16,0.0
2965.0,2015,1946.0,2008.0,2260.0,28.3,0.001011804384485666,0.011736278909216429,0.3615234150270393,0.5632263260844552,0.001956046484869405,7.0,16,0.0
2920.0,2016,1945.0,2010.0,2507.0,28.2,0.0027397260273972607,0.010036084799278304,0.3814839873703201,0.5364230942715381,0.0020297699594046007,8.0,16,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,11.0,16,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,15.0,16,0.0
1980.0,2012,1948.0,2006.0,27.0,43.9,0.0005050505050505048,0.001593308105954989,0.3819956184027086,0.5508862776339375,0.0,0.0,16,0.0
1978.0,2014,1949.0,2009.0,4.1,39.9,0.0010111223458038423,0.0001838573267144696,0.3704725133296562,0.5309799595513881,0.0,1.0,16,0.0
2006.0,2015,1948.0,2010.0,1252.0,39.5,0.0014955134596211367,0.00017316017316017316,0.3845887445887446,0.5490909090909091,0.00034632034632034627,2.0,16,0.0
2022.0,2016,1948.0,2011.0,1291.0,33.8,0.0009891196834817012,0.001369628488272556,0.3920561547680192,0.5495634309193631,0.0001712035610340695,5.0,16,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,16,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,16,0.0
1899.0,2011,1951.0,2005.0,32.4,28.1,0.000526592943654555,0.012369791666666666,0.5130208333333334,0.4097222222222222,0.001953125,0.0,15,0.0
1877.0,2013,1951.0,2006.0,33.7,30.0,0.0015982951518380393,0.00920447074293228,0.4670173131711593,0.4146394915625685,0.0,1.0,15,0.0
1904.0,2014,1951.0,2007.0,5.1,30.6,0.0010504201680672268,0.004174906613931004,0.4519885739397935,0.4130960228521205,0.0,3.0,15,0.0
1897.0,2015,1952.0,2007.0,1068.0,29.2,0.003162888771744861,0.0056880332531174796,0.44651061036972217,0.4211332312404288,0.0,5.0,15,0.0
1922.0,2016,1952.0,2010.0,1285.0,30.8,0.0015608740894901144,0.02193548387096774,0.4556989247311828,0.4101075268817204,0.0,8.0,15,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,15,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,15,0.0
2530.0,2011,1947.0,2005.0,29.3,25.7,0.00039525691699604737,0.0,0.2998928475756764,0.6472006429145459,0.0,0.0,24,0.0
2568.0,2012,1947.0,2004.0,33.7,28.6,0.0003894080996884735,0.0,0.28162230671736377,0.6638783269961978,0.0,1.0,24,0.0
2562.0,2013,1948.0,2004.0,29.1,41.8,0.00156128024980484,0.010610079575596816,0.2644941265630921,0.6438044713906783,0.0,2.0,24,0.0
2593.0,2014,1948.0,2004.0,4.9,43.2,0.0015426147319706905,0.011921369689283449,0.25986049461001903,0.6710209258084971,0.0,5.0,24,0.0
2604.0,2015,1948.0,2004.0,1533.0,46.4,0.0019201228878648233,0.010141987829614604,0.2544962812711292,0.6577417173766058,0.0018931710615280595,8.0,24,0.0
2594.0,2016,1948.0,2006.0,1585.0,47.1,0.003855050115651504,0.007985094490284802,0.2525951557093425,0.6586372105403248,0.0015970188980569606,9.0,24,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,15.0,24,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,13.0,24,0.0
2402.0,2011,1948.0,2005.0,25.6,35.5,0.00041631973355537054,0.014345859971932013,0.4556369873694059,0.4381724621861843,0.0,0.0,30,0.0
2419.0,2012,1947.0,2001.0,25.8,41.0,0.0012401818933443572,0.0195445000807624,0.4280407042481021,0.4863511549022775,0.0,1.0,30,0.0
2447.0,2013,1946.0,2003.0,25.1,42.0,0.0012259910093992644,0.0105294825511432,0.3664259927797834,0.5409145607701564,0.0,4.0,30,0.0
2473.0,2014,1946.0,2002.0,4.8,42.7,0.001213101496158512,0.013902053712480251,0.3843601895734597,0.5235387045813586,0.0,6.0,30,0.0
2576.0,2015,1946.0,2003.0,1501.0,29.0,0.0011645962732919255,0.026630589575619482,0.35702079179720875,0.5351751637710054,0.0,6.0,30,0.0
2594.0,2016,1946.0,2002.0,1468.0,25.4,0.001156515034695451,0.0282712807044647,0.3281322416190329,0.5753128379422215,0.0,6.0,30,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,30,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,30,0.0
2095.0,2011,1943.0,2004.0,34.1,28.8,0.0004773269689737472,0.0855550169655841,0.5220552593310712,0.29277750848279205,0.017207949587978673,0.0,16,1.0
2086.0,2012,1939.0,2004.0,39.0,27.4,0.0004793863854266538,0.06967406707605102,0.5595181861124232,0.2808219178082192,0.02031176192725555,1.0,16,1.0
2053.0,2013,1939.0,2005.0,35.3,25.7,0.001948368241597662,0.0235934664246824,0.5864337568058077,0.31011796733212343,0.012704174228675136,2.0,16,1.0
2053.0,2014,1939.0,2007.0,7.3,25.8,0.0014612761811982466,0.011734928670041415,0.6417395306028532,0.30556833870225497,0.0,5.0,16,1.0
2054.0,2015,1939.0,2010.0,1479.0,24.9,0.0009737098344693283,0.011356045424181695,0.6130037853484748,0.3360053440213761,0.0,7.0,16,1.0
2047.0,2016,1939.0,2010.0,1341.0,23.9,0.0004885197850512948,0.008839779005524863,0.5885082872928177,0.3540331491712707,0.0,5.0,16,1.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,16,1.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,11.0,16,1.0
2525.0,2012,1939.0,2005.0,33.7,24.8,0.0007920792079207921,0.0190510424155284,0.4611790079079799,0.4789719626168225,0.0,0.0,18,1.0
2574.0,2013,1939.0,2005.0,31.8,25.4,0.003108003108003108,0.02527075812274368,0.4422382671480145,0.455956678700361,0.0,2.0,18,1.0
2614.0,2014,1939.0,2005.0,7.2,25.9,0.0003825554705432288,0.026759167492566897,0.5070366699702676,0.3676907829534192,0.0,10.0,18,1.0
2591.0,2015,1939.0,2006.0,1572.0,26.6,0.0011578541103820913,0.02538959901943617,0.5051654701453335,0.3734897566100508,0.0,9.0,18,1.0
2617.0,2016,1939.0,2009.0,1673.0,25.6,0.00038211692777990076,0.017616394031997124,0.5297501348193421,0.35718137695488045,0.0,4.0,18,1.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,18,1.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,18,1.0
1825.0,2014,1941.0,2005.0,6.6,29.9,0.0005479452054794519,0.0323522257358307,0.4490391632206276,0.4281196789102408,0.0,0.0,4,0.0
1843.0,2015,1939.0,2007.0,941.0,29.6,0.0010851871947911015,0.030295505338962005,0.4954060094363049,0.3804320834368016,0.0,1.0,4,0.0
1892.0,2016,1939.0,2009.0,937.0,27.9,0.0015856236786469346,0.02658682634730539,0.5025149700598802,0.3576047904191617,0.001437125748502994,3.0,4,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,4,0.0
1553.0,2012,1939.0,2004.0,39.2,32.5,0.00128783000643915,0.03525199669512531,0.5447535114293584,0.3007435968052878,0.00550812448361333,0.0,9,0.0
1549.0,2013,1939.0,2004.0,37.6,31.0,0.0012911555842479018,0.014857142857142857,0.568,0.29742857142857143,0.004857142857142857,2.0,9,0.0
1553.0,2014,1939.0,2006.0,7.2,26.7,0.000643915003219575,0.01347863492973903,0.5600802982506452,0.2801835388586177,0.0068827071981646115,4.0,9,0.0
1555.0,2016,1939.0,2008.0,893.0,22.4,0.0012861736334405145,0.009061488673139158,0.5877022653721683,0.327831715210356,0.0,1.0,9,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,9,0.0
2614.0,2012,1954.0,2004.0,33.7,26.8,0.0007651109410864575,0.021077283372365342,0.5744396119103379,0.3337236533957845,0.003011040481766477,0.0,19,0.0
2632.0,2013,1955.0,2005.0,30.8,33.4,0.001519756838905775,0.02382658545324257,0.5494446434969545,0.3568613400214977,0.0032246506628448588,2.0,19,0.0
2634.0,2014,1954.0,2006.0,6.0,34.8,0.00037965072133637056,0.0266294227188082,0.5014897579143389,0.3869646182495344,0.0033519553072625693,6.0,19,0.0
2664.0,2015,1955.0,2008.0,1146.0,34.0,0.0018768768768768766,0.035650623885918005,0.4686076450782333,0.4177064765300059,0.0,5.0,19,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,19,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,19,0.0
1031.0,2014,1939.0,2009.0,5.5,26.1,0.0019398642095053344,0.0042426813746287645,0.7280441238862961,0.2227407721680102,0.0,0.0,5,1.0
1037.0,2015,1939.0,2009.0,686.0,25.1,0.0009643201542912248,0.005218787635487756,0.7053392211963067,0.2328382175832999,0.0,2.0,5,1.0
1031.0,2016,1939.0,2010.0,687.0,26.9,0.0009699321047526672,0.005700325732899023,0.761400651465798,0.17223127035830618,0.0,3.0,5,1.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,5,1.0
2331.0,2012,1939.0,2004.0,31.6,27.9,0.000858000858000858,0.023443983402489627,0.4695020746887967,0.4402489626556017,0.0031120331950207467,0.0,12,0.0
2364.0,2013,1939.0,2004.0,31.1,25.8,0.001692047377326565,0.02474832214765101,0.473993288590604,0.4307885906040269,0.0,2.0,12,0.0
2355.0,2014,1939.0,2007.0,7.8,30.5,0.002123142250530785,0.025925192954680387,0.5173164456758361,0.39204433010093015,0.0,6.0,12,0.0
2308.0,2015,1939.0,2009.0,1412.0,26.6,0.0008665511265164642,0.04834810636583401,0.5233682514101531,0.3831587429492345,0.0022159548751007254,9.0,12,0.0
2259.0,2016,1939.0,2010.0,1336.0,26.2,0.004426737494466578,0.02964853720793245,0.5110936579619085,0.36736697427842135,0.0015707834282348322,7.0,12,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,12.0,12,0.0
2982.0,2011,1939.0,2003.0,31.8,29.4,0.00033534540576794097,0.003178134435086605,0.4597171460352773,0.4555855712696647,0.0027014142698236136,0.0,23,0.0
2981.0,2012,1939.0,2004.0,31.9,29.4,0.0016772895001677284,0.0026396832380114386,0.4824754362809796,0.4282152808329667,0.004546121132130811,1.0,23,0.0
2983.0,2013,1939.0,2006.0,32.9,30.8,0.0010056989607777405,0.004198740377886636,0.4566829951014696,0.4529041287613716,0.001959412176347096,6.0,23,0.0
2962.0,2014,1939.0,2007.0,6.8,34.4,0.001688048615800135,0.003190255220417633,0.5295823665893271,0.3958816705336427,0.0008700696055684454,8.0,23,0.0
3013.0,2015,1939.0,2009.0,2271.0,30.2,0.001659475605708596,0.00234192037470726,0.5584791293566607,0.3635486981677917,0.0009643201542912248,8.0,23,0.0
3033.0,2016,1939.0,2010.0,2250.0,33.5,0.0016485328058028356,0.007511608850040972,0.5329145042338159,0.3609669489210598,0.001638896476372576,10.0,23,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,23,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,23,0.0
2390.0,2012,1939.0,2003.0,28.4,31.2,0.00041841004184100416,0.002904865649963689,0.4295570079883805,0.4956427015250545,0.0039941902687000725,0.0,16,0.0
2400.0,2013,1939.0,2003.0,32.1,32.2,0.0029166666666666672,0.004070796460176991,0.4313274336283186,0.479646017699115,0.002831858407079646,1.0,16,0.0
2412.0,2014,1939.0,2004.0,5.4,32.4,0.001658374792703151,0.009846043680630143,0.4128177586824203,0.5001790189760115,0.00322234156820623,8.0,16,0.0
2392.0,2015,1939.0,2006.0,1703.0,33.4,0.0016722408026755853,0.0071546505228398454,0.4397358282883875,0.4793615850302697,0.000183452577508714,11.0,16,0.0
2413.0,2016,1939.0,2006.0,1452.0,31.6,0.0008288437629506838,0.01292721799185408,0.4391712413670976,0.5068177793518682,0.00017708517797060386,8.0,16,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,16,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,8.0,16,0.0
2068.0,2012,1942.0,2001.0,28.5,31.9,0.00048355899419729207,0.018617021276595744,0.34574468085106386,0.5780947775628626,0.0024177949709864605,0.0,11,0.0
2076.0,2013,1944.0,2002.0,27.0,30.3,0.0004816955684007707,0.01844926452256295,0.3774619795562204,0.5178259785589628,0.004487658937920718,1.0,11,0.0
2056.0,2014,1939.0,2001.0,4.0,29.7,0.0009727626459143967,0.006474103585657371,0.398406374501992,0.5298804780876494,0.0,2.0,11,0.0
2049.0,2015,1943.0,2002.0,1021.0,27.5,0.002440214738897023,0.007043907020427329,0.39633716834937777,0.5259450575252407,0.0,3.0,11,0.0
2048.0,2016,1940.0,2002.0,1119.0,29.8,0.001953125,0.0023137436372049976,0.4148542341508561,0.5104118463674225,0.0,7.0,11,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,11,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,11,0.0
1637.0,2012,1939.0,2004.0,34.3,26.4,0.0012217470983506415,0.01348747591522158,0.4135356454720617,0.5221579961464354,0.0016859344894026974,0.0,9,0.0
1700.0,2014,1939.0,2005.0,4.0,26.5,0.001176470588235294,0.01279317697228145,0.4086709310589908,0.5356550580431177,0.0009476427386875149,2.0,9,0.0
1699.0,2015,1939.0,2007.0,1117.0,28.9,0.0011771630370806356,0.016500849308420287,0.40524144625090996,0.5316670710992477,0.000970638194612958,2.0,9,0.0
1699.0,2016,1939.0,2008.0,1199.0,28.2,0.0005885815185403178,0.01801801801801801,0.4144144144144144,0.5139876718824087,0.0,4.0,9,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,9,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,9,0.0
1825.0,2014,1939.0,2010.0,5.8,31.7,0.0021917808219178076,0.009997500624843787,0.34866283429142714,0.5481129717570608,0.0,0.0,17,0.0
1801.0,2015,1939.0,2010.0,1122.0,29.4,0.002220988339811216,0.016961299569995224,0.4252269469660774,0.4687052078356426,0.0016722408026755853,4.0,17,0.0
1787.0,2016,1939.0,2011.0,1132.0,29.9,0.004476776720761052,0.013671389510315685,0.3303504847129008,0.5500869997514293,0.002485707183693761,8.0,17,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,12.0,17,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,11.0,17,0.0
1685.0,2011,1945.0,2005.0,38.1,30.1,0.0005934718100890207,0.01615798922800718,0.2881508078994614,0.6373429084380611,0.0,0.0,10,0.0
1655.0,2012,1946.0,2003.0,35.1,31.0,0.0006042296072507553,0.0,0.3594202898550725,0.5698067632850241,0.0,1.0,10,0.0
1672.0,2013,1944.0,2004.0,29.2,28.2,0.0005980861244019139,0.0,0.3709844559585492,0.5541450777202073,0.004922279792746114,2.0,10,0.0
1622.0,2016,1944.0,2010.0,820.0,27.5,0.0018495684340320594,0.0,0.36499872999746,0.5427990855981712,0.007112014224028448,0.0,10,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,10,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,10,0.0
2784.0,2011,1943.0,2005.0,31.4,28.1,0.00035919540229885046,0.0421455938697318,0.4426053639846743,0.4335632183908046,0.006896551724137931,0.0,20,0.0
2802.0,2012,1943.0,2005.0,32.4,27.9,0.0007137758743754461,0.014169741697416974,0.487380073800738,0.4090036900369004,0.0069372693726937286,1.0,20,0.0
2770.0,2013,1944.0,2005.0,32.2,29.5,0.0010830324909747292,0.023273855702094646,0.4937160589604345,0.3734678044996121,0.0054305663304887505,3.0,20,0.0
2789.0,2014,1944.0,2006.0,5.2,30.6,0.0007171029042667622,0.02419723025414701,0.5311215948866229,0.3745244255060113,0.0,5.0,20,0.0
2796.0,2015,1943.0,2007.0,1694.0,33.2,0.001430615164520744,0.02767662053896577,0.4811361981063365,0.4177713037144937,0.0,5.0,20,0.0
2819.0,2016,1943.0,2008.0,1710.0,32.8,0.00177367860943597,0.026822157434402333,0.4784256559766764,0.4316326530612245,0.0,6.0,20,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,20,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,12.0,20,0.0
1649.0,2012,1940.0,2005.0,35.3,29.8,0.0006064281382656155,0.007867820613690008,0.5011801730920535,0.3907684238132704,0.0,0.0,10,0.0
1669.0,2013,1940.0,2006.0,34.1,31.8,0.0005991611743559018,0.007407407407407408,0.5127572016460905,0.3909465020576132,0.0,1.0,10,0.0
1634.0,2015,1939.0,2007.0,982.0,32.8,0.0006119951040391675,0.011821601289629231,0.4793121977431489,0.3995163890381515,0.0,1.0,10,0.0
1643.0,2016,1939.0,2009.0,952.0,32.4,0.0006086427267194157,0.010537692515536342,0.4787895163469333,0.38205890299918943,0.0,1.0,10,0.0
