,Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Year,Latitude,Longitude,Geoid
24004,M163153,1700 Block Of 42nd  Avenue,San Francisco,CA,94122.0,10/04/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12/02/2021,4.0,Sunset/Parkside,"(37.75407513118152, -122.50125264872159)",2016,37.75407513118152, -122.50125264872159,06075035100
24079,M120381,1700 Block Of Greenwich  Street,San Francisco,CA,94123.0,05/10/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/08/2015,2.0,Marina,"(37.79983846412086, -122.42845680729546)",2012,37.79983846412086, -122.42845680729546,06075012902
24113,M121591,800 Block Of Rhode Island  Street,San Francisco,CA,94107.0,10/15/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/17/2015,10.0,Potrero Hill,"(37.7590433306866, -122.40194918584501)",2012,37.7590433306866, -122.40194918584501,06075022704
24123,M120783,500 Block Of Oak  Street,San Francisco,CA,94102.0,08/09/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/31/2015,5.0,Hayes Valley,"(37.774339185796045, -122.42837330301447)",2012,37.774339185796045, -122.42837330301447,06075016300
24132,M161849,100 Block Of Marietta  Drive,San Francisco,CA,94127.0,06/06/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/05/2021,7.0,West of Twin Peaks,"(37.74058924686494, -122.44746098475137)",2016,37.74058924686494, -122.44746098475137,06075030700
24138,M130605,300 Block Of Madrid  Street,San Francisco,CA,94122.0,04/16/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/15/2016,11.0,Excelsior,"(37.72397450015519, -122.43110237839352)",2013,37.72397450015519, -122.43110237839352,06075026001
24139,M131149,900 Block Of Capp  Street,San Francisco,CA,94110.0,06/24/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/22/2016,9.0,Mission,"(37.751509843797535, -122.41721039342657)",2013,37.751509843797535, -122.41721039342657,06075020900
24149,M172270,600 Block Of Brunswick  Street,San Francisco,CA,94112.0,09/05/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/30/2022,11.0,Excelsior,"(37.70928721248818, -122.44721681775097)",2017,37.70928721248818, -122.44721681775097,06075026303
24165,M121584,1800 Block Of Fell  Street,San Francisco,CA,94117.0,10/03/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/02/2015,5.0,Lone Mountain/USF,"(37.77273890796698, -122.44833126856808)",2012,37.77273890796698, -122.44833126856808,06075016500
24173,M110212,300 Block Of Divisadero  Street,San Francisco,CA,94117.0,03/14/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/06/2014,5.0,Haight Ashbury,"(37.772683091502, -122.43721380440664)",2011,37.772683091502, -122.43721380440664,06075016700
24184,M181832,0 Block Of Avalon  Avenue,San Francisco,CA,94112.0,06/11/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/06/2023,11.0,Excelsior,"(37.727426934494055, -122.4321430014902)",2018,37.727426934494055, -122.4321430014902,06075026001
24191,M181760,3700 Block Of Cabrillo  Street,San Francisco,CA,94121.0,06/08/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/29/2023,1.0,Outer Richmond,"(37.77372053829503, -122.4987802816013)",2018,37.77372053829503, -122.4987802816013,06075047901
24193,M181866,1800 Block Of 17th  Avenue,San Francisco,CA,94122.0,06/21/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/17/2023,7.0,Inner Sunset,"(37.75339987088575, -122.47433896151887)",2018,37.75339987088575, -122.47433896151887,06075030302
24207,M162767,2600 Block Of Lombard  Street,San Francisco,CA,94123.0,08/30/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/28/2021,2.0,Marina,"(37.798756315634144, -122.44539248247189)",2016,37.798756315634144, -122.44539248247189,06075012800
24220,M120758,2100 Block Of Sutter  Street,San Francisco,CA,94115.0,06/26/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/18/2015,2.0,Pacific Heights,"(37.78582623363567, -122.43574842648746)",2012,37.78582623363567, -122.43574842648746,06075015300
24221,M161700,100 Block Of Trumbull  Street,San Francisco,CA,94112.0,05/23/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/19/2021,11.0,Excelsior,"(37.73079115008474, -122.42726174283199)",2016,37.73079115008474, -122.42726174283199,06075025600
24257,M142467,0 Block Of Chester  Avenue,San Francisco,CA,94132.0,11/19/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/17/2017,11.0,Oceanview/Merced/Ingleside,"(37.71462232881845, -122.47053691296395)",2014,37.71462232881845, -122.47053691296395,06075031302
24321,M151839,2400 Block Of Pacific  Avenue,San Francisco,CA,94115.0,07/20/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/10/2018,2.0,Pacific Heights,"(37.7931877775555, -122.43554634348223)",2015,37.7931877775555, -122.43554634348223,06075013200
24338,M181837,1400 Block Of 18th  Avenue,San Francisco,CA,94122.0,06/15/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/12/2023,7.0,Inner Sunset,"(37.76081032047403, -122.47592940967915)",2018,37.76081032047403, -122.47592940967915,06075030201
24347,M181845,0 Block Of Apollo  Street,San Francisco,CA,94124.0,06/18/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/13/2023,10.0,Bayview Hunters Point,"(37.732124787177284, -122.39776557733842)",2018,37.732124787177284, -122.39776557733842,06075023003
24391,M142475,600 Block Of 24th  Avenue,San Francisco,CA,94121.0,12/02/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/26/2017,1.0,Outer Richmond,"(37.77728581530453, -122.48338867095056)",2014,37.77728581530453, -122.48338867095056,06075047701
24435,M162459,500 Block Of 40th  Avenue,San Francisco,CA,94121.0,08/04/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/01/2021,1.0,Outer Richmond,"(37.778389513156526, -122.50080030507193)",2016,37.778389513156526, -122.50080030507193,06075047902
24486,M130916,2000 Block Of Powell  Street,San Francisco,CA,94133.0,06/06/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/31/2016,3.0,North Beach,"(37.80350760553715, -122.41141657434089)",2013,37.80350760553715, -122.41141657434089,06075010400
24522,M142444,1100 Block Of De Haro  Street,San Francisco,CA,94107.0,10/30/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/29/2017,10.0,Potrero Hill,"(37.75590258838258, -122.400816594514)",2014,37.75590258838258, -122.400816594514,06075061400
24544,M140020,200 Block Of Lawton  Street,San Francisco,CA,94122.0,02/07/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/05/2017,7.0,Inner Sunset,"(37.75853542903797, -122.46510151494611)",2014,37.75853542903797, -122.46510151494611,06075030301
24562,M150038,2900 Block Of Diamond  Street,San Francisco,CA,94131.0,02/09/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,01/26/2018,8.0,West of Twin Peaks,"(37.73305464021607, -122.43436104779178)",2015,37.73305464021607, -122.43436104779178,06075031100
24592,M110231,1200 Block Of 7th  Avenue,San Francisco,CA,94122.0,05/17/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/06/2014,5.0,Inner Sunset,"(37.76551191466637, -122.46433619583449)",2011,37.76551191466637, -122.46433619583449,06075030202
24599,M151319,200 Block Of Naples  Street,San Francisco,CA,94112.0,05/29/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/21/2018,11.0,Excelsior,"(37.724709520064806, -122.42820075974569)",2015,37.724709520064806, -122.42820075974569,06075026001
24630,M131687,0 Block Of Vesta  Street,San Francisco,CA,94124.0,09/23/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/19/2016,10.0,Bayview Hunters Point,"(37.730902770190916, -122.39999977259706)",2013,37.730902770190916, -122.39999977259706,06075023003
24635,M181844,2500 Block Of 40th  Avenue,San Francisco,CA,94116.0,06/18/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/13/2023,4.0,Sunset/Parkside,"(37.73926475997086, -122.49792456310453)",2018,37.73926475997086, -122.49792456310453,06075035300
24638,M181843,300 Block Of 30th  Avenue,San Francisco,CA,94121.0,06/18/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/14/2023,1.0,Outer Richmond,"(37.78271080116421, -122.49022868681409)",2018,37.78271080116421, -122.49022868681409,06075042700
24641,M181943,700 Block Of Athens  Street,San Francisco,CA,94112.0,06/27/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/24/2023,11.0,Excelsior,"(37.7162282265507, -122.43260043498944)",2018,37.7162282265507, -122.43260043498944,06075026004
24647,M181713,200 Block Of Silliman  Street,San Francisco,CA,94134.0,05/31/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/28/2023,9.0,Portola,"(37.73053697194613, -122.4075434257894)",2018,37.73053697194613, -122.4075434257894,06075025702
24650,M181941,0 Block Of Casa  Way,San Francisco,CA,94123.0,06/27/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/25/2023,2.0,Marina,"(37.80558682116212, -122.43912072517519)",2018,37.80558682116212, -122.43912072517519,06075012602
24652,M181838,300 Block Of Elliot  Street,San Francisco,CA,94134.0,06/15/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/12/2023,10.0,Visitacion Valley,"(37.71404977847891, -122.4115255666826)",2018,37.71404977847891, -122.4115255666826,06075026401
24670,M141758,600 Block Of Visitacion  Avenue,San Francisco,CA,94134.0,08/14/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/12/2017,10.0,Visitacion Valley,"(37.7108718288126, -122.40567401737927)",2014,37.7108718288126, -122.40567401737927,06075026403
24703,M162026,1100 Block Of Jackson  Street,San Francisco,CA,94133.0,06/14/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/13/2021,3.0,Nob Hill,"(37.795038763152526, -122.41399568013395)",2016,37.795038763152526, -122.41399568013395,06075010800
24707,M170604,300 Block Of Bright  Street,San Francisco,CA,94132.0,03/20/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/14/2022,11.0,Oceanview/Merced/Ingleside,"(37.71703205878287, -122.46360062352666)",2017,37.71703205878287, -122.46360062352666,06075031302
24731,M110962,1600 Block Of North Point  Street,San Francisco,CA,94123.0,10/13/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/12/2014,2.0,Marina,"(37.8038740286953, -122.43433591580323)",2011,37.8038740286953, -122.43433591580323,06075012602
24742,M150354,1000 Block Of Masonic  Avenue,San Francisco,CA,94117.0,03/02/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/25/2018,5.0,Haight Ashbury,"(37.77161949319013, -122.44555757423959)",2015,37.77161949319013, -122.44555757423959,06075016600
24745,M151277,100 Block Of Campbell  Avenue,San Francisco,CA,94134.0,05/22/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/15/2018,10.0,Visitacion Valley,"(37.71503742209073, -122.40112168112205)",2015,37.71503742209073, -122.40112168112205,06075026402
24752,M163844,600 Block Of 26th  Avenue,San Francisco,CA,94121.0,12/23/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/14/2022,1.0,Outer Richmond,"(37.77718800502665, -122.48553077725869)",2016,37.77718800502665, -122.48553077725869,06075047701
24816,M140454,700 Block Of Tehama  Street,San Francisco,CA,94103.0,03/27/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/17/2017,6.0,South of Market,"(37.77514043092485, -122.41179952528769)",2014,37.77514043092485, -122.41179952528769,06075017802
24897,M151537,900 Block Of Goettingen  Street,San Francisco,CA,94134.0,06/18/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/17/2018,10.0,Portola,"(37.72039549768968, -122.4039375414292)",2015,37.72039549768968, -122.4039375414292,06075025900
24900,M151386,400 Block Of 32nd  Avenue,San Francisco,CA,94121.0,06/08/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/04/2018,1.0,Outer Richmond,"(37.78071502407725, -122.4922346348842)",2015,37.78071502407725, -122.4922346348842,06075042700
24922,M162649,1400 Block Of Silver  Avenue,San Francisco,CA,94134.0,08/19/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/13/2021,9.0,Portola,"(37.73191340955641, -122.40712659837875)",2016,37.73191340955641, -122.40712659837875,06075025702
